Allowed QCDR Vender IDs,Allowed QCDR Names,Measure ID,2022 Status,Measure Title, Measure Description ,NQF Number  (if applicable),NQS Domain ,High Priority,Measure Type,Inverse Measure,Proportional Measure,Continuous Variable Measure  ,Ratio Measure  ,Number of Performance Rates to be Submitted                                                  ,Performance Rate Description,Overall Algorithm,Is the Measure Risk-Adjusted   ,Primary Steward,First Performance Year ,Submission Pathway,What changed from the previous version to assess impact
5688621,Pathologists Quality Registry,CAP35,Active,"Cancer Protocol and Turnaround Time for Gastrointestinal Carcinomas: Gastric, Esophageal, Colorectal and Hepatocellular Carcinomas","Percentage of all eligible pathology reports for gastric, esophageal, colorectal, and hepatocellular carcinoma specimens for which all required data elements of the gastrointestinal Cancer Protocols are recorded 
AND 
meet the maximum 4 business day turnaround time (TAT) requirement (Report Date – Accession Date is less than or equal to 4 business days). 

INSTRUCTIONS: This measure has two performance rates that contribute to the overall performance score:
1.	Percent of cases for which required data elements for all cancer protocols are recorded.
2.	Percent of cases that meet the maximum 4 business day turnaround time.
The overall performance score submitted is a weighted average of: 
(Performance rate 1 x 70%)+(Performance rate 2 x 30%)",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Pathologists Quality Registry,2021,Traditional MIPS,
5688621,Pathologists Quality Registry,CAP36,Active,p16 Immunohistochemistry Reporting for Human Papillomavirus in Patients with Oropharyngeal Squamous Cell Carcinoma (OPSCC),Percentage of surgical pathology reports for invasive oropharyngeal squamous cell carcinoma (OPSCC) with quantitative p16 immunohistochemistry (IHC) using a greater than or equal to 70% nuclear and cytoplasmic staining cutoff performed as a surrogate for HR-HPV status,N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Pathologists Quality Registry,2021,Traditional MIPS,
5688621,Pathologists Quality Registry,CAP37,Active,"Cancer Protocol and Turnaround Time for Gynecologic and Genitourinary Carcinomas: Carcinoma of the Endometrium, Prostate, and Renal Tubular Origin","Percentage of all eligible pathology reports for specimens of carcinoma of the endometrium, prostate and renal tubular origin in which the required data elements of the gynecologic and genitourinary Cancer Protocols are recorded 
AND 
meet the maximum 4 business day turnaround time (TAT) requirement (Report Date – Accession Date is less than or equal to 4 business days). 
 
INSTRUCTIONS: This measure has two performance rates that contribute to the overall performance score:
1.	Percent of cases for which specified data elements for all cancer protocols are recorded.
2.	Percent of cases that meet the maximum 4 business day turnaround time.
The overall performance score submitted is a weighted average of: 
(Performance rate 1 x 70%)+(Performance rate 2 x 30%)",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Pathologists Quality Registry,2021,Traditional MIPS,
5688621,Pathologists Quality Registry,CAP38,New,Prostate Cancer Reporting Best Practices,"Percentage of surgical pathology reports for biopsies or radical resections (radical prostatectomy) of primary prostate cancer that include total Gleason score, grade group classification, and Gleason patterns including percent of pattern 4 for specimens in grade group 2 or 3.",N/A,Communication and Care Coordination,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,Pathologists Quality Registry,2022,Traditional MIPS,
1157686,Hawkins Foundation in Collaboration with Sharecare,CCOME4,Active,Patient-Reported Pain and/or Function Improvement after ACLR Surgery,"Percentage of patients 13 years of age and older who obtained at least a 10% improvement in knee pain and/or function as measured by validated patient-reported outcome measures (PROMs) completed up to 90 days prior to and 9 to 15 months after undergoing primary anterior cruciate ligament reconstruction (ALCR) surgery. PROMs include any validated measures of knee-related measures of pain and/or function, such as KOOS-Pain, KOOS-ADL, KOOS-PS, and KOOS-JR.",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,This measure will report the number of patients that improved by at least 10 points based on the results of the pre/post PRO,1st performance rate,No,Hawkins Foundation in Collaboration with Sharecare,2017,Traditional MIPS,
1157686,Hawkins Foundation in Collaboration with Sharecare,CCOME6,Active,Patient-Reported Pain and/or Function Improvement after APM Surgery,"Percentage of patients 13 years of age and older who obtained at least a 10% improvement in knee pain and/or function as measured by validated patient-reported outcome measures (PROMs) completed up to 90 days prior to and 9 to 15 months after undergoing primary arthroscopic partial meniscectomy (APM) surgery. PROMs include any validated measures of knee-related measures of pain and/or function, such as KOOS-Pain, KOOS-ADL, KOOS-PS, and KOOS-JR.",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,This measure will report the number of patients that improved by at least 10 points based on the results of the pre/post PRO,1st performance rate,No,Hawkins Foundation in Collaboration with Sharecare,2018,Traditional MIPS,
1157686; 6394618,"Hawkins Foundation in Collaboration with Sharecare; MSN Healthcare Solutions, LLC",CCOME7,Active,Patient-Reported Pain and/or Function Improvement after Total Hip Arthroplasty,"Percentage of patients 18 years of age and older who obtained an improvement of at least 1 minimal clinically important difference (MCID) in hip pain and/or function as measured by validated patient-reported outcome measures (PROMs) completed up to 90 days prior to and 9 to 15 months after undergoing primary total hip arthroplasty (THA) surgery. PROMs include any validated measures of hip-related pain and/or function with MCID thresholds supported by literature, including HOOS-Pain (24 points), HOOS-PS (23 points), and HOOS-JR (18 points).",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,This measure will report the number of patients that improved by at least I MCID based on the results of the pre/post PRO,1st performance rate,No,Hawkins Foundation in Collaboration with Sharecare,2021,Traditional MIPS,
1157686,Hawkins Foundation in Collaboration with Sharecare,CCOME8,Active,Patient-Reported Pain and/or Function Improvement after Total Shoulder Arthroplasty,"Percentage of patients 18 years of age and older who obtained an improvement of at least 1 minimal clinically important difference (MCIDO) in shoulder pain and/or function as measured by validated patient-reported outcome measures (PROMs) completed up to 90 days prior to and 9 to 15 months after undergoing primary total shoulder arthroplasty (TSA) surgery. PROMs include any validated measures of shoulder-related pain and/or function with MCID thresholds supported by literature, including PSS (11.4 points) and ASES (13.6 points).",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Patient-Reported Outcome-based Performance Measure (PRO-PM),No,Yes,No,No,1,This measure will report the number of patients that improved by at least I MCID based on the results of the pre/post PRO,1st performance rate,No,Hawkins Foundation in Collaboration with Sharecare,2021,Traditional MIPS,
6853338,U.S. Wound Registry,CDR2,Active,Diabetic Foot Ulcer (DFU) Healing or Closure,"Percentage of diabetic foot ulcers among patients aged 18 or older that have achieved healing or closure within 6 months, stratified by the Wound Healing Index. Healing or closure is defined as complete epithelialization without drainage or the need for a dressing over the closed ulceration, although off-loading would still be required.",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Outcome,No,Yes,No,No,4,"There are four rates reported for this measure.
Three of the rates will be risk stratified into three buckets (minimum-maximum) which are the following:
Rate 1.	0.00 – 62.42
Rate 2.	62.42 – 73.19
Rate 3.	73.19 – 100
Rate 4.	The average of the three risk stratified buckets which will be the performance rate in the XML submitted.",4th Performance Rate,Yes,U.S. Wound Registry,2014,Traditional MIPS,
6853338,U.S. Wound Registry,CDR6,Active,Venous Leg Ulcer (VLU) Healing or Closure,"Percentage of venous leg ulcers among patients aged 18 or older that have achieved healing or closure within 12 months, stratified by the Wound Healing Index. Healing or closure is defined as complete epithelialization without drainage or the need for a dressing over the closed ulceration, although venous compression would still be required.",N/A,Person and Caregiver Centered Experience and Outcomes,Yes,Outcome,No,Yes,No,No,4,"There are four rates reported for this measure.
Three of the rates will be risk stratified into 3 categories based on the Wound Healing Index for VLUs which roughly represent: 
Rate 1) VLUs likely to heal with conservative care, 
Rate 2) VLUs which might or might not heal, and 
Rate 3) VLUs highly unlikely to heal with conservative care. 
Rate 4) The average of the three risk stratified buckets which will be the performance rate in the JSON XML submitted.",4th Performance Rate,Yes,U.S. Wound Registry,2014,Traditional MIPS,
6853338,U.S. Wound Registry,CDR8,Active,Appropriate Use of hyperbaric oxygen therapy for patients with diabetic foot ulcers,"Percentage of patient with a diagnosis of a diabetic foot ulcer graded stage 3 or higher on the Wagner Grading System for Diabetic Foot Ulcers that received hyperbaric oxygen therapy (HBOT) appropriately, based on Medicare coverage criteria.",N/A,Effective Clinical Care,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,U.S. Wound Registry,2014,Traditional MIPS,
9978062,"Collaborative Endocrine Surgery Quality Improvement Program (CESQIP) of the Endocrine Quality Foundation, powered by ArborMetrix",CESQIP1,Active,Post operative hypocalcemia after thyroidectomy surgery,The number or percent of patients with low calcium levels or negligible parathyroid hormone values reported at 30 days or more post op,N/A,Effective Clinical Care,Yes,Outcome,Yes,Yes,No,No,1,N/A,1st Performance Rate,Yes,"Collaborative Endocrine Surgery Quality Improvement Program (CESQIP) of the Endocrine Quality Foundation, powered by ArborMetrix",2017,Traditional MIPS,
9978062,"Collaborative Endocrine Surgery Quality Improvement Program (CESQIP) of the Endocrine Quality Foundation, powered by ArborMetrix",CESQIP5,Active,Related readmission for adrenal related problems,"Track all surgery related readmissions within 30 days after index surgery where reason for readmission is any of: 
 1. Hematoma 
 2. Adrenal Insufficiency 
 3. Hypertension 
 4. Pain 
 5. Wound Infection 
 6. Pneumonia 
 7. Dehydration 
 8. Respiratory Distress",N/A,Effective Clinical Care,Yes,Outcome,Yes,Yes,No,No,1,N/A,1st Performance Rate,Yes,"Collaborative Endocrine Surgery Quality Improvement Program (CESQIP) of the Endocrine Quality Foundation, powered by ArborMetrix",2017,Traditional MIPS,
9978062,"Collaborative Endocrine Surgery Quality Improvement Program (CESQIP) of the Endocrine Quality Foundation, powered by ArborMetrix",CESQIP9,Active,qPTH >50% Reduction at End of Procedure,The percentage of patients where intra-operative PTH decreased by at least 50% from baseline,N/A,Effective Clinical Care,Yes,Outcome,No,Yes,No,No,1,N/A,1st Performance Rate,Yes,"Collaborative Endocrine Surgery Quality Improvement Program (CESQIP) of the Endocrine Quality Foundation, powered by ArborMetrix",2021,Traditional MIPS,
5133825; 1718371; 4757099; 1725296,ACEP's Clinical Emergency Data Registry (CEDR); E-CPR (Emergency - Clinical Performance Registry); Emergency and Acute Care Clinical Registry (EACCR) in collaboration with Healthmonix; The PQR,ECPR39,Active,Avoid Head CT for Patients with Uncomplicated Syncope,Percentage of Adult Syncope Patients Who Did Not Receive a Head CT Scan Ordered by the Provider,N/A,Efficiency and Cost Reduction,Yes,Process,No,Yes,No,No,1,N/A,1st Performance Rate,No,E-CPR (Emergency - Clinical Performance Registry),2016,Traditional MIPS,
